,datum,3A415DR01_Temp2,1N315KM01TIT001,1Q325TB03TT151,1L315KM01TT001,3A415DR01_Temp6,1L635KM05TT001,1L635KM05TT002,3A415DR01_Temp5,1N625SW02TT001,3A415DR01_Temp3,3A415DR01_Temp1,3H325WT01TT001,1N305KM01TIT001,3A415DR01_Temp4,1N625SW03TT001,T-WRK-Schiphol_STUW12,1N315KM02TIT003,1D325TA01TT001
316,13-11-2015 00:00:00,0.0,13.051,12.724,13.955,0.0,13.187,13.455,0.0,12.294,0.0,0.0,13.791,11.742,0.0,12.263,11.675,0.0,12.954
317,14-11-2015 00:00:00,0.0,12.609,12.561,13.769,0.0,11.928,12.158,0.0,11.967,0.0,0.0,13.492,11.488,0.0,11.923,11.44,0.0,12.693
318,15-11-2015 00:00:00,0.0,12.708,12.589,13.515,0.0,11.378,11.607,0.0,12.02,0.0,0.0,13.563,11.22,0.0,11.972,11.781,0.0,12.588
319,16-11-2015 00:00:00,0.0,12.523,12.653,13.234,0.0,12.319,12.569,0.0,11.897,0.0,0.0,13.161,11.172,0.0,11.858,11.69,0.0,12.567
320,17-11-2015 00:00:00,0.0,12.36,12.846,13.182,0.0,12.663,12.911,0.0,11.899,0.0,0.0,12.831,11.145,0.0,11.866,11.66,0.0,12.459
321,18-11-2015 00:00:00,0.0,12.257,12.822,13.267,0.0,12.622,12.861,0.0,11.805,0.0,0.0,13.01,11.145,0.0,11.775,11.344,0.0,12.409
322,19-11-2015 00:00:00,0.0,12.092,12.523,13.305,0.0,12.215,12.446,0.0,11.667,0.0,0.0,13.017,11.073,0.0,11.62,11.131,0.0,12.298
323,20-11-2015 00:00:00,0.0,11.72,12.062,13.202,0.0,11.392,11.601,0.0,11.272,0.0,0.0,12.728,10.728,0.0,11.231,10.725,0.0,12.12
324,21-11-2015 00:00:00,0.0,11.086,11.677,13.077,0.0,10.333,10.48,0.0,10.653,0.0,0.0,12.153,10.325,0.0,10.609,10.408,0.0,11.801
325,22-11-2015 00:00:00,0.0,10.378,11.188,12.447,0.0,9.575,9.637,0.0,9.996,0.0,0.0,11.572,9.712,0.0,9.961,10.023,0.0,11.319
326,23-11-2015 00:00:00,0.0,9.892,10.678,11.814,0.0,9.057,9.138,0.0,9.504,0.0,0.0,11.005,9.178,0.0,9.444,9.617,0.0,10.824
327,24-11-2015 00:00:00,0.0,9.305,10.26,11.254,0.0,8.862,8.977,0.0,8.822,0.0,0.0,10.235,8.49,0.0,8.744,9.173,0.0,10.453
328,25-11-2015 00:00:00,0.0,8.933,9.819,10.846,0.0,8.821,9.082,0.0,8.496,0.0,0.0,9.943,7.875,0.0,8.418,9.002,0.0,9.992
329,26-11-2015 00:00:00,0.0,8.538,9.496,10.631,0.0,9.07,9.297,0.0,7.954,0.0,0.0,9.703,7.332,0.0,7.871,8.492,0.0,9.574
330,27-11-2015 00:00:00,0.0,8.117,9.094,10.523,0.0,9.096,9.33,0.0,7.617,0.0,0.0,9.489,7.078,0.0,7.525,8.198,0.0,9.14
331,28-11-2015 00:00:00,0.0,8.021,8.834,10.433,0.0,9.111,9.381,0.0,7.546,0.0,0.0,9.335,6.948,0.0,7.454,7.625,0.0,8.751
332,29-11-2015 00:00:00,0.0,8.175,8.985,10.433,0.0,9.018,9.296,0.0,7.746,0.0,0.0,9.511,6.972,0.0,7.656,7.817,0.0,8.641
333,30-11-2015 00:00:00,0.0,8.159,8.938,10.428,0.0,9.141,9.431,0.0,7.727,0.0,0.0,9.633,7.04,0.0,7.612,7.496,0.0,8.642
334,01-12-2015 00:00:00,0.0,8.38,9.097,10.432,0.0,9.464,9.747,0.0,7.959,0.0,0.0,9.673,7.184,0.0,7.875,7.835,0.0,8.677
335,02-12-2015 00:00:00,0.0,8.537,9.358,10.758,0.0,10.032,10.344,0.0,8.111,0.0,0.0,9.833,7.371,0.0,8.029,8.023,0.0,8.84
336,03-12-2015 00:00:00,0.0,8.592,9.309,10.876,0.0,10.308,10.585,0.0,8.187,0.0,0.0,9.916,7.539,0.0,8.108,7.996,0.0,8.935
337,04-12-2015 00:00:00,0.0,8.73,9.262,10.945,0.0,10.154,10.452,0.0,8.326,0.0,0.0,10.053,7.784,0.0,8.254,7.91,0.0,8.975
338,05-12-2015 00:00:00,0.0,8.652,9.196,10.998,0.0,9.796,10.07,0.0,8.27,0.0,0.0,10.175,7.838,0.0,8.197,7.871,0.0,9.049
339,06-12-2015 00:00:00,0.0,8.673,9.447,10.882,0.0,9.512,9.743,0.0,8.29,0.0,0.0,10.339,7.634,0.0,8.245,8.258,0.0,9.128
340,07-12-2015 00:00:00,0.0,9.367,9.763,10.855,0.0,10.027,10.261,0.0,8.673,0.0,0.0,10.396,7.865,0.0,8.477,8.281,0.0,9.133
341,08-12-2015 00:00:00,0.0,9.575,9.525,10.969,0.0,10.508,10.727,0.0,8.744,0.0,0.0,10.291,7.833,0.0,8.313,8.14,0.0,9.029
342,09-12-2015 00:00:00,0.0,9.575,9.22,11.217,0.0,10.192,10.408,0.0,8.583,0.0,0.0,10.291,7.734,0.0,8.157,7.823,0.0,8.896
343,10-12-2015 00:00:00,0.0,9.575,8.94,11.044,0.0,9.429,9.625,0.0,8.102,0.0,0.0,10.149,7.385,0.0,7.784,7.967,0.0,8.589
344,11-12-2015 00:00:00,0.0,9.575,8.797,10.714,0.0,9.267,9.466,0.0,7.784,0.0,0.0,10.045,7.15,0.0,7.697,8.065,0.0,9.013
345,12-12-2015 00:00:00,0.0,9.575,8.655,10.507,0.0,9.016,9.196,0.0,7.556,0.0,0.0,9.904,6.904,0.0,7.469,7.588,0.0,8.745
346,13-12-2015 00:00:00,0.0,9.575,8.769,10.37,0.0,9.118,9.331,0.0,7.633,0.0,0.0,9.839,6.955,0.0,7.549,7.513,0.0,8.548
347,14-12-2015 00:00:00,0.0,9.236,8.712,10.312,0.0,9.526,9.753,0.0,7.595,0.0,0.0,9.647,6.775,0.0,7.515,7.544,0.0,8.526
348,15-12-2015 00:00:00,0.0,8.763,8.596,10.205,0.0,9.961,10.183,0.0,7.599,0.0,0.0,9.542,6.857,0.0,7.513,7.448,0.0,8.461
349,16-12-2015 00:00:00,0.0,8.821,8.974,10.108,0.0,10.327,10.56,0.0,7.845,0.0,0.0,9.747,6.992,0.0,7.751,7.727,0.0,8.514
350,17-12-2015 00:00:00,0.0,9.075,9.436,10.347,0.0,10.885,11.167,0.0,8.154,0.0,0.0,10.165,7.248,0.0,8.075,7.806,0.0,8.621
351,18-12-2015 00:00:00,0.0,9.316,9.585,10.706,0.0,11.168,11.479,0.0,8.323,0.0,0.0,10.444,7.512,0.0,8.246,7.892,0.0,8.843
352,19-12-2015 00:00:00,0.0,9.512,9.783,10.932,0.0,11.097,11.424,0.0,8.507,0.0,0.0,10.706,7.733,0.0,8.428,8.113,0.0,9.0
353,20-12-2015 00:00:00,0.0,9.623,9.879,11.026,0.0,11.143,11.505,0.0,8.593,0.0,0.0,11.011,7.874,0.0,8.513,8.175,0.0,9.115
354,21-12-2015 00:00:00,0.0,9.68,9.618,11.103,0.0,11.094,11.438,0.0,8.653,0.0,0.0,11.031,7.943,0.0,8.568,8.163,0.0,9.202
355,22-12-2015 00:00:00,0.0,9.775,9.901,11.111,0.0,10.862,11.194,0.0,8.918,0.0,0.0,11.142,8.126,0.0,8.829,8.523,0.0,9.352
356,23-12-2015 00:00:00,0.0,9.931,9.97,11.108,0.0,11.045,11.378,0.0,9.018,0.0,0.0,11.271,8.399,0.0,8.938,8.394,0.0,9.438
357,24-12-2015 00:00:00,0.0,9.867,9.756,11.065,0.0,10.649,10.959,0.0,8.875,0.0,0.0,11.069,8.313,0.0,8.788,8.5,0.0,9.577
358,25-12-2015 00:00:00,0.0,9.726,9.585,10.955,0.0,10.196,10.502,0.0,8.8,0.0,0.0,10.967,8.265,0.0,8.714,8.413,0.0,9.482
359,26-12-2015 00:00:00,0.0,9.84,10.405,10.825,0.0,10.389,10.721,0.0,9.088,0.0,0.0,11.201,8.427,0.0,9.004,8.742,0.0,9.561
360,27-12-2015 00:00:00,0.0,9.898,10.323,10.71,0.0,10.752,11.118,0.0,9.042,0.0,0.0,11.128,8.446,0.0,8.986,8.715,0.0,9.669
361,28-12-2015 00:00:00,0.0,9.895,10.146,10.94,0.0,10.909,11.235,0.0,8.951,0.0,0.0,10.955,8.5,0.0,11.325,8.517,0.0,9.636
362,29-12-2015 00:00:00,0.0,9.688,9.676,10.986,0.0,10.389,10.654,0.0,8.698,0.0,0.0,10.854,8.234,0.0,8.858,8.444,0.0,9.58
363,30-12-2015 00:00:00,0.0,9.427,9.343,10.841,0.0,9.786,10.008,0.0,8.427,0.0,0.0,10.717,7.909,0.0,8.588,8.183,0.0,9.369
364,31-12-2015 00:00:00,0.0,9.169,9.242,10.65,0.0,9.356,9.597,0.0,8.244,0.0,0.0,10.549,7.685,0.0,8.41,8.017,0.0,9.156
365,01-01-2016 00:00:00,0.0,8.945,8.934,10.464,0.0,9.205,9.391,0.0,7.997,0.0,0.0,10.209,7.362,0.0,8.173,7.817,0.0,8.906
366,02-01-2016 00:00:00,0.0,8.674,8.648,10.323,0.0,9.006,9.146,0.0,7.742,0.0,0.0,9.801,7.111,0.0,7.906,7.66,0.0,8.716
367,03-01-2016 00:00:00,0.0,8.594,8.664,9.996,0.0,8.944,9.138,0.0,7.7,0.0,0.0,9.634,6.996,0.0,7.874,7.535,0.0,8.516
368,04-01-2016 00:00:00,0.0,8.5,8.452,9.793,0.0,9.103,9.274,0.0,7.531,0.0,0.0,9.328,6.811,0.0,7.706,7.41,0.0,8.386
369,05-01-2016 00:00:00,0.0,8.453,8.418,9.667,0.0,9.256,9.452,0.0,7.498,0.0,0.0,9.222,6.717,0.0,7.671,7.319,0.0,8.267
370,06-01-2016 00:00:00,0.0,8.371,8.091,9.642,0.0,9.511,9.621,0.0,7.384,0.0,0.0,8.938,6.663,0.0,7.534,7.148,0.0,8.187
371,07-01-2016 00:00:00,0.0,8.221,7.947,9.705,0.0,9.217,9.311,0.0,7.194,0.0,0.0,8.837,6.434,0.0,7.345,7.023,0.0,8.043
372,08-01-2016 00:00:00,0.0,8.042,7.886,9.404,0.0,8.635,8.76,0.0,6.849,0.0,0.0,9.098,6.125,0.0,7.003,6.721,0.0,7.82
373,09-01-2016 00:00:00,0.0,7.768,7.7,9.155,0.0,8.304,8.356,0.0,6.565,0.0,0.0,9.053,5.759,0.0,6.726,6.633,0.0,7.533
374,10-01-2016 00:00:00,0.0,7.646,7.64,9.019,0.0,8.64,8.774,0.0,6.497,0.0,0.0,8.972,5.582,0.0,6.718,6.398,0.0,7.325
375,11-01-2016 00:00:00,0.0,7.469,7.332,9.009,0.0,8.813,8.907,0.0,6.181,0.0,0.0,8.612,5.398,0.0,6.555,6.152,0.0,7.178
376,12-01-2016 00:00:00,0.0,7.374,7.283,9.01,0.0,8.719,8.866,0.0,6.188,0.0,0.0,8.535,5.262,0.0,6.378,6.144,0.0,6.995
377,13-01-2016 00:00:00,0.0,7.263,7.068,8.988,0.0,8.662,8.765,0.0,6.186,0.0,0.0,8.561,5.392,0.0,6.382,5.748,0.0,6.881
378,14-01-2016 00:00:00,0.0,7.145,6.796,9.081,0.0,8.298,8.304,0.0,6.045,0.0,0.0,8.266,5.242,0.0,6.253,5.792,0.0,6.817
379,15-01-2016 00:00:00,0.0,6.965,6.689,8.913,0.0,7.82,7.795,0.0,5.897,0.0,0.0,8.117,5.124,0.0,6.117,5.65,0.0,6.693
380,16-01-2016 00:00:00,0.0,6.776,6.502,8.711,0.0,7.518,7.549,0.0,5.778,0.0,0.0,7.96,4.965,0.0,5.994,5.265,0.0,6.537
381,17-01-2016 00:00:00,0.0,6.547,6.335,8.323,0.0,7.047,7.043,0.0,5.534,0.0,0.0,7.665,4.835,0.0,5.751,4.971,0.0,6.368
382,18-01-2016 00:00:00,0.0,6.3,6.096,7.91,0.0,6.295,6.372,0.0,5.152,0.0,0.0,7.12,4.487,0.0,5.358,4.729,0.0,6.144
383,19-01-2016 00:00:00,0.0,6.144,5.795,7.535,0.0,6.027,6.133,0.0,4.835,0.0,0.0,6.69,4.145,0.0,5.044,4.648,0.0,5.945
384,20-01-2016 00:00:00,0.0,5.887,5.606,7.256,0.0,6.482,6.604,0.0,4.786,0.0,0.0,6.617,3.934,0.0,4.994,4.54,0.0,5.759
385,21-01-2016 00:00:00,0.0,5.639,5.424,7.59,0.0,7.089,7.205,0.0,4.467,0.0,0.0,6.241,3.68,0.0,4.68,4.125,0.0,5.592
386,22-01-2016 00:00:00,0.0,5.51,5.19,7.554,0.0,6.939,7.075,0.0,4.213,0.0,0.0,5.983,3.536,0.0,4.427,3.95,0.0,5.376
387,23-01-2016 00:00:00,0.0,5.498,5.307,7.434,0.0,6.939,7.141,0.0,4.402,0.0,0.0,6.449,3.47,0.0,4.613,4.056,0.0,5.183
388,24-01-2016 00:00:00,0.0,5.495,5.619,7.436,0.0,7.65,7.928,0.0,4.53,0.0,0.0,6.832,3.561,0.0,4.74,4.181,0.0,5.237
389,25-01-2016 00:00:00,0.0,5.67,6.06,7.71,0.0,8.597,8.973,0.0,4.878,0.0,0.0,7.237,3.781,0.0,5.079,4.306,0.0,5.346
390,26-01-2016 00:00:00,0.0,6.039,6.192,8.272,0.0,9.199,9.536,0.0,5.154,0.0,0.0,7.631,4.148,0.0,5.362,4.392,0.0,5.618
391,27-01-2016 00:00:00,0.0,6.39,6.78,8.614,0.0,9.395,9.747,0.0,5.804,0.0,0.0,8.128,4.63,0.0,6.011,4.969,0.0,5.868
392,28-01-2016 00:00:00,0.0,6.704,6.643,8.751,0.0,9.426,9.736,0.0,6.014,0.0,0.0,8.472,5.082,0.0,6.222,4.625,0.0,6.183
393,29-01-2016 00:00:00,0.0,6.846,6.959,8.799,0.0,8.853,9.132,0.0,6.147,0.0,0.0,8.692,5.166,0.0,6.339,5.31,0.0,6.541
394,30-01-2016 00:00:00,0.0,7.005,7.184,8.799,0.0,8.821,9.102,0.0,6.464,0.0,0.0,8.921,5.567,0.0,6.638,5.019,0.0,6.646
395,31-01-2016 00:00:00,0.0,7.079,6.943,8.798,0.0,8.377,8.617,0.0,6.412,0.0,0.0,8.718,5.53,0.0,6.529,5.281,0.0,6.864
396,01-02-2016 00:00:00,0.0,7.202,7.598,8.724,0.0,8.385,8.647,0.0,6.908,0.0,0.0,8.922,5.76,0.0,6.994,5.917,0.0,7.027
397,02-02-2016 00:00:00,0.0,7.371,7.649,8.681,0.0,9.041,9.315,0.0,7.27,0.0,0.0,8.87,6.083,0.0,7.053,5.667,0.0,7.319
398,03-02-2016 00:00:00,0.0,7.46,7.353,8.778,0.0,8.553,8.74,0.0,6.938,0.0,0.0,8.583,6.095,0.0,6.955,5.592,0.0,7.364
399,04-02-2016 00:00:00,0.0,7.351,7.24,8.782,0.0,7.92,8.051,0.0,6.937,0.0,0.0,8.483,6.04,0.0,6.967,5.748,0.0,7.322
400,05-02-2016 00:00:00,0.0,7.287,7.461,8.716,0.0,8.122,8.305,0.0,7.079,0.0,0.0,8.554,6.032,0.0,7.089,6.044,0.0,7.372
401,06-02-2016 00:00:00,0.0,7.412,7.886,8.664,0.0,8.773,9.009,0.0,7.298,0.0,0.0,8.507,6.312,0.0,7.311,6.121,0.0,7.463
402,07-02-2016 00:00:00,0.0,7.614,7.984,8.758,0.0,8.995,9.253,0.0,7.435,0.0,0.0,8.525,6.565,0.0,7.459,6.194,0.0,7.628
403,08-02-2016 00:00:00,0.0,7.695,7.854,8.872,0.0,8.826,9.074,0.0,7.466,0.0,0.0,8.579,6.579,0.0,7.472,6.21,0.0,7.78
404,09-02-2016 00:00:00,0.0,7.675,7.728,8.846,0.0,8.541,8.755,0.0,7.27,0.0,0.0,8.551,6.467,0.0,7.289,6.098,0.0,7.784
405,10-02-2016 00:00:00,0.0,7.562,7.554,8.744,0.0,8.191,8.329,0.0,7.087,0.0,0.0,8.48,6.22,0.0,7.108,6.15,0.0,7.719
406,11-02-2016 00:00:00,0.0,7.402,7.426,8.581,0.0,8.147,8.276,0.0,6.971,0.0,0.0,8.419,6.104,0.0,6.998,5.946,0.0,7.541
407,12-02-2016 00:00:00,0.0,7.276,7.214,8.301,0.0,8.113,8.238,0.0,6.795,0.0,0.0,8.222,5.924,0.0,6.813,5.95,0.0,7.423
408,13-02-2016 00:00:00,0.0,7.602,7.014,8.142,0.0,7.893,8.019,0.0,6.391,0.0,0.0,7.99,5.639,0.0,6.414,5.765,0.0,7.184
409,14-02-2016 00:00:00,0.0,7.531,6.69,7.953,0.0,7.645,7.753,0.0,6.153,0.0,0.0,7.823,5.425,0.0,6.174,7.423,0.0,7.775
410,15-02-2016 00:00:00,0.0,7.401,6.462,7.873,0.0,7.316,7.411,0.0,5.918,0.0,0.0,7.765,5.124,0.0,5.941,7.794,0.0,8.76
411,16-02-2016 00:00:00,0.0,7.451,6.271,7.7,0.0,7.024,7.084,0.0,5.811,0.0,0.0,7.632,4.888,0.0,5.83,7.725,0.0,9.003
412,17-02-2016 00:00:00,0.0,7.24,6.389,7.462,0.0,6.726,6.816,0.0,5.478,0.0,0.0,7.24,4.744,0.0,5.504,7.485,0.0,9.134
413,18-02-2016 00:00:00,0.0,6.19,6.816,7.362,0.0,6.663,6.759,0.0,5.532,0.0,0.0,6.892,4.565,0.0,5.541,6.515,0.0,8.679
414,19-02-2016 00:00:00,0.0,6.007,5.958,7.048,0.0,7.037,7.171,0.0,5.684,0.0,0.0,6.775,4.589,0.0,5.7,5.21,0.0,6.447
415,20-02-2016 00:00:00,0.0,6.066,5.986,7.021,0.0,7.604,7.811,0.0,5.889,0.0,0.0,6.848,4.744,0.0,5.913,5.129,0.0,6.365
416,21-02-2016 00:00:00,0.0,6.366,6.778,7.312,0.0,8.409,8.679,0.0,6.519,0.0,0.0,7.167,5.261,0.0,6.55,5.398,0.0,6.55
417,22-02-2016 00:00:00,0.0,6.674,7.091,7.827,0.0,9.033,9.327,0.0,6.885,0.0,0.0,7.476,5.825,0.0,6.919,5.383,0.0,6.872
418,23-02-2016 00:00:00,0.0,6.886,6.99,8.213,0.0,8.943,9.154,0.0,6.92,0.0,0.0,7.696,5.995,0.0,6.946,5.623,0.0,7.227
419,24-02-2016 00:00:00,0.0,6.949,6.996,8.252,0.0,8.523,8.72,0.0,6.805,0.0,0.0,7.914,5.844,0.0,6.823,5.692,0.0,7.265
420,25-02-2016 00:00:00,0.0,6.785,6.937,8.109,0.0,8.278,8.458,0.0,6.607,0.0,0.0,8.001,5.579,0.0,6.641,5.533,0.0,7.194
421,26-02-2016 00:00:00,0.0,6.645,6.794,8.025,0.0,8.099,8.269,0.0,6.543,0.0,0.0,8.008,5.543,0.0,6.571,5.496,0.0,7.032
422,27-02-2016 00:00:00,0.0,6.579,6.73,7.823,0.0,8.019,8.189,0.0,6.522,0.0,0.0,7.987,5.538,0.0,6.542,5.348,0.0,6.963
423,28-02-2016 00:00:00,0.0,6.426,6.685,7.697,0.0,7.941,8.105,0.0,6.291,0.0,0.0,7.848,5.367,0.0,6.316,5.379,0.0,6.889
424,29-02-2016 00:00:00,0.0,6.317,6.489,7.631,0.0,7.909,8.065,0.0,6.246,0.0,0.0,7.801,5.244,0.0,6.264,5.269,0.0,6.724
425,01-03-2016 00:00:00,0.0,6.204,6.441,7.614,0.0,7.783,7.883,0.0,5.945,0.0,0.0,7.605,4.993,0.0,5.965,5.0,0.0,6.637
426,02-03-2016 00:00:00,0.0,6.377,6.276,7.581,0.0,7.929,8.078,0.0,6.316,0.0,0.0,7.673,5.081,0.0,6.267,5.202,0.0,6.525
427,03-03-2016 00:00:00,0.0,6.393,6.447,7.631,0.0,8.203,8.321,0.0,6.324,0.0,0.0,7.531,5.194,0.0,6.269,5.373,0.0,6.716
428,04-03-2016 00:00:00,0.0,6.352,6.462,7.637,0.0,8.163,8.275,0.0,5.875,0.0,0.0,7.458,4.937,0.0,5.834,4.765,0.0,6.63
429,05-03-2016 00:00:00,0.0,6.265,6.113,7.647,0.0,7.671,7.788,0.0,5.925,0.0,0.0,7.613,4.788,0.0,5.873,5.05,0.0,6.439
430,06-03-2016 00:00:00,0.0,6.247,6.166,7.594,0.0,7.772,7.882,0.0,6.05,0.0,0.0,7.703,4.873,0.0,6.019,4.904,0.0,6.359
431,07-03-2016 00:00:00,0.0,6.289,6.232,7.604,0.0,8.151,8.31,0.0,6.124,0.0,0.0,7.574,4.966,0.0,6.081,5.096,0.0,6.48
432,08-03-2016 00:00:00,0.0,6.343,6.367,7.689,0.0,8.401,8.605,0.0,6.126,0.0,0.0,7.556,5.02,0.0,6.072,5.098,0.0,6.522
433,09-03-2016 00:00:00,0.0,6.431,6.439,7.845,0.0,8.55,8.753,0.0,6.226,0.0,0.0,7.754,5.152,0.0,6.165,5.115,0.0,6.526
434,10-03-2016 00:00:00,0.0,6.55,6.449,7.951,0.0,8.352,8.538,0.0,6.408,0.0,0.0,7.981,5.326,0.0,6.346,5.44,0.0,6.626
435,11-03-2016 00:00:00,0.0,6.639,6.618,7.952,0.0,8.481,8.63,0.0,6.511,0.0,0.0,8.015,5.363,0.0,6.469,5.727,0.0,6.787
436,12-03-2016 00:00:00,0.0,6.657,6.821,7.981,0.0,8.603,8.779,0.0,6.509,0.0,0.0,8.052,5.36,0.0,6.455,5.748,0.0,6.878
437,13-03-2016 00:00:00,0.0,6.696,6.819,8.029,0.0,8.726,8.883,0.0,6.581,0.0,0.0,8.106,5.518,0.0,6.531,5.725,0.0,6.898
438,14-03-2016 00:00:00,0.0,6.739,6.829,8.154,0.0,8.772,8.937,0.0,6.616,0.0,0.0,8.15,5.587,0.0,6.564,5.735,0.0,6.961
439,15-03-2016 00:00:00,0.0,16.037,6.869,8.184,0.0,8.68,8.82,0.0,6.661,0.0,0.0,8.325,5.612,0.0,6.61,5.804,0.0,7.012
440,16-03-2016 00:00:00,0.0,30.0,6.965,8.188,0.0,8.888,9.066,0.0,6.748,0.0,0.0,8.409,5.688,0.0,6.7,5.885,0.0,7.081
441,17-03-2016 00:00:00,0.0,30.0,7.146,8.398,0.0,9.08,9.258,0.0,6.866,0.0,0.0,8.45,5.763,0.0,6.808,5.992,0.0,7.227
442,18-03-2016 00:00:00,0.0,29.979,7.178,8.527,0.0,9.28,9.476,0.0,6.842,0.0,0.0,8.539,5.834,0.0,6.792,6.406,0.0,7.254
443,19-03-2016 00:00:00,0.0,30.0,7.477,8.597,0.0,9.274,9.509,0.0,6.958,0.0,0.0,8.686,5.916,0.0,6.898,6.696,0.0,7.253
444,20-03-2016 00:00:00,0.0,30.0,7.551,8.669,0.0,9.313,9.57,0.0,7.176,0.0,0.0,8.852,6.059,0.0,7.127,6.756,0.0,7.336
445,21-03-2016 00:00:00,0.0,14.569,7.693,8.837,0.0,9.523,9.812,0.0,7.294,0.0,0.0,8.977,6.246,0.0,7.283,6.865,0.0,7.411
446,22-03-2016 00:00:00,0.0,7.514,7.517,9.084,0.0,9.687,9.968,0.0,7.446,0.0,0.0,9.116,6.399,0.0,7.398,7.046,0.0,7.617
447,23-03-2016 00:00:00,0.0,7.757,7.6,9.236,0.0,9.929,10.224,0.0,7.649,0.0,0.0,9.306,6.549,0.0,7.607,7.288,0.0,7.867
448,24-03-2016 00:00:00,0.0,7.966,7.871,9.566,0.0,10.348,10.678,0.0,7.865,0.0,0.0,9.473,6.847,0.0,7.818,7.325,0.0,8.131
449,25-03-2016 00:00:00,0.0,8.099,7.976,9.837,0.0,10.367,10.645,0.0,7.949,0.0,0.0,9.642,6.981,0.0,7.891,7.454,0.0,8.245
450,26-03-2016 00:00:00,0.0,8.27,8.036,9.83,0.0,10.167,10.428,0.0,8.297,0.0,0.0,9.945,7.166,0.0,8.246,7.76,0.0,8.353
451,27-03-2016 00:00:00,0.0,8.514,8.418,9.887,0.0,10.619,10.919,0.0,8.536,0.0,0.0,10.169,7.425,0.0,8.501,7.948,0.0,8.716
452,28-03-2016 00:00:00,0.0,8.692,8.571,10.053,0.0,10.792,11.094,0.0,8.625,0.0,0.0,10.084,7.705,0.0,8.599,8.121,0.0,8.882
453,29-03-2016 00:00:00,0.0,8.83,8.706,10.177,0.0,10.7,10.978,0.0,8.872,0.0,0.0,10.207,7.921,0.0,8.838,8.248,0.0,9.017
454,30-03-2016 00:00:00,0.0,9.024,8.918,10.191,0.0,10.653,10.934,0.0,9.147,0.0,0.0,10.416,8.158,0.0,9.11,8.045,0.0,9.262
455,31-03-2016 00:00:00,0.0,9.17,9.173,10.259,0.0,10.856,11.17,0.0,9.275,0.0,0.0,10.521,8.358,0.0,9.235,8.364,0.0,9.476
456,01-04-2016 00:00:00,0.0,9.277,9.259,10.399,0.0,10.848,11.122,0.0,9.414,0.0,0.0,10.578,8.417,0.0,9.38,8.509,0.0,9.598
457,02-04-2016 00:00:00,0.0,9.472,9.442,10.471,0.0,11.054,11.354,0.0,9.657,0.0,0.0,10.789,8.688,0.0,9.607,8.655,0.0,9.766
458,03-04-2016 00:00:00,0.0,9.913,9.666,10.801,0.0,11.701,12.046,0.0,10.25,0.0,0.0,11.0,9.118,0.0,10.215,8.8,0.0,10.061
459,04-04-2016 00:00:00,0.0,10.424,10.158,11.552,0.0,12.507,12.852,0.0,10.683,0.0,0.0,11.272,9.717,0.0,10.658,8.945,0.0,10.513
460,05-04-2016 00:00:00,0.0,10.8,10.512,12.082,0.0,12.438,12.726,0.0,11.07,0.0,0.0,11.695,10.255,0.0,11.02,9.091,0.0,10.867
461,06-04-2016 00:00:00,0.0,10.958,10.832,11.911,0.0,11.792,12.057,0.0,11.236,0.0,0.0,11.913,10.465,0.0,11.213,9.236,0.0,11.15
462,07-04-2016 00:00:00,0.0,10.737,10.964,11.563,0.0,10.931,11.161,0.0,10.95,0.0,0.0,11.904,10.217,0.0,10.921,9.382,0.0,11.319
463,08-04-2016 00:00:00,0.0,10.462,10.62,11.157,0.0,10.897,11.16,0.0,10.873,0.0,0.0,11.674,9.999,0.0,10.847,9.527,0.0,11.137
464,09-04-2016 00:00:00,0.0,10.389,10.841,11.108,0.0,11.379,11.654,0.0,10.905,0.0,0.0,11.357,9.909,0.0,10.862,10.14,0.0,11.05
465,10-04-2016 00:00:00,0.0,10.639,11.004,11.344,0.0,11.821,12.129,0.0,11.444,0.0,0.0,11.46,10.374,0.0,11.395,10.383,0.0,11.166
466,11-04-2016 00:00:00,0.0,11.069,11.778,11.822,0.0,12.437,12.761,0.0,11.844,0.0,0.0,11.73,10.819,0.0,11.795,10.606,0.0,11.455
467,12-04-2016 00:00:00,0.0,11.576,12.39,12.317,0.0,13.017,13.328,0.0,12.434,0.0,0.0,12.21,11.397,0.0,12.376,11.044,0.0,11.92
468,13-04-2016 00:00:00,0.0,11.854,12.7,12.663,0.0,13.113,13.412,0.0,12.74,0.0,0.0,12.605,11.745,0.0,12.686,11.398,0.0,12.353
469,14-04-2016 00:00:00,0.0,12.072,12.974,12.821,0.0,12.935,13.214,0.0,13.031,0.0,0.0,12.945,11.972,0.0,12.987,11.713,0.0,12.656
470,15-04-2016 00:00:00,0.0,12.299,13.062,12.93,0.0,12.883,13.152,0.0,13.122,0.0,0.0,13.081,12.22,0.0,13.078,11.913,0.0,12.893
471,16-04-2016 00:00:00,0.0,12.41,12.971,13.413,0.0,12.559,12.833,0.0,13.242,0.0,0.0,12.927,12.375,0.0,13.194,11.938,0.0,13.092
472,17-04-2016 00:00:00,0.0,12.385,13.193,14.896,0.0,12.064,12.317,0.0,13.183,0.0,0.0,12.792,12.261,0.0,13.13,12.15,0.0,13.257
473,18-04-2016 00:00:00,0.0,12.273,13.149,41.549,0.0,12.058,12.274,0.0,12.97,0.0,0.0,12.639,12.071,0.0,12.919,12.15,0.0,13.287
